"Air.Pressure..Hecta.pascals." "Air.temp..deg.celcius." "Humidity...." "maximum.Wind.speed..km.h." "water.pressure..decibar." "water.temp..deg.celcius."
"2844" 1008.6 26 87.3 42.12 5.358 29.0363
"2845" 1009.8 28.3 78 21.6 5.505 29.2415
"2846" 1011.4 27 79.6 46.08 6.997 29.2178
"2847" 1011.5 27.1 78.3 37.44 6.685 29.0748
"2848" 1007.5 28 73.4 43.56 6.368 28.8349
"2849" 1010.2 28.6 77.7 38.16 7.604 29.0456
"2850" 1004.7 27.7 85.5 36.36 6.441 29.2929
"2851" 1010.1 27 73.5 52.92 5.669 28.7606
"2852" 1010.9 26.6 82.9 36.72 6.871 29.111
"2853" 1010.8 28.4 75.7 31.32 5.383 28.9257
"2854" 1012 26.1 75.1 41.76 5.762 27.7322
"2855" 1009.3 25.5 72.9 41.4 6.324 27.994
"2856" 1007.7 26 84.9 40.32 6.611 28.981
"2857" 1004.4 27.6 82.5 11.88 5.695 28.7415
"2858" 1008.5 25.9 78.9 45 6.418 27.3901
"2859" 1010 25.9 82.4 42.12 6.151 28.9483
"2860" 1008.6 26.9 76.2 39.24 6.567 29.0054
"2861" 1011.5 24.9 77.5 32.04 6.136 28.2186
"2862" 1008.9 26 80.1 38.16 6.321 27.3282
"2863" 1005.7 28 78.5 24.12 6.169 28.8634
"2864" 1012.1 25.3 80.4 42.84 5.879 27.4188
"2865" 1003.4 27.4 82.9 31.32 6.966 29.4235
"2866" 1010.4 26.5 77 47.52 5.548 29.1047
"2867" 1004.6 27.6 76.3 16.92 7.265 28.5903
"2868" 1008.8 28.2 79.5 40.68 5.872 29.4149
"2869" 1011.5 26.9 74.9 23.4 5.127 29.5297
"2870" 1009.1 26.9 84.9 28.8 7.135 29.6917
"2871" 1013.6 24.5 80.2 22.68 6.031 28.371
"2872" 1004.6 29 74.1 24.48 6.717 28.9765
"2873" 1010 25.9 74.3 41.4 7.241 28.2107
"2874" 1012.6 25 80.6 39.24 5.313 27.9828
"2875" 1011.9 25.2 81.5 37.08 5.818 28.1444
"2876" 1003.8 26.2 87.4 10.08 5.574 29.4044
"2877" 1014 24.9 79.1 30.96 6.154 28.1553
"2878" 1010.4 26.4 85.9 23.4 6.903 29.8056
"2879" 1015.5 25.2 76 27.72 5.387 28.0376
"2880" 1002.2 27.6 82.2 14.76 5.527 29.3278
"2881" 1008.2 28.3 75.4 41.04 5.734 29.4944
"2882" 1007.9 26 88.1 31.68 6.14 29.7462
"2883" 1012.5 25.4 78.2 36 6.921 28.0097
"2884" 1009.7 25.5 80.5 46.08 6.437 27.4879
"2885" 1005.5 28.3 73.5 29.88 6.932 29.46
"2886" 1012.2 26.8 73.1 33.48 6.275 29.3456
"2887" 1005.9 27.5 82.9 12.24 6.437 28.9017
"2888" 1006.9 28.1 79.8 29.88 7.1 29.3821
"2889" 1012.2 26.9 72.1 34.2 6.363 29.3031
"2890" 1009.5 27.3 73.4 34.92 6.466 29.0812
"2891" 1010.9 26.5 77.4 51.48 6.263 28.827
"2892" 1004 28.2 76.5 36 6.533 29.2549
"2893" 1005.2 28.7 73.6 19.8 7.044 29.0494
"2894" 1012.8 23.6 84.2 57.96 5.359 28.0717
"2895" 1011 26.6 82.7 40.68 6.908 29.1307
"2896" 1010.1 27.8 80.5 42.48 5.493 28.9928
"2897" 1014.6 25.1 66.2 41.04 5.391 28.4642
"2898" 1007.8 28.3 73.8 38.88 5.93 29.1755
"2899" 1009.7 28.6 72.6 23.4 7.697 28.4956
"2900" 1012.2 26.6 74.8 32.76 6.015 29.2163
"2901" 1006.4 28.8 77.7 30.96 5.139 29.3426
"2902" 1006.7 28.7 77.9 27.72 5.106 29.3403
"2903" 1000.8 28.9 76.3 29.16 5.5 29.5063
"2904" 1005.9 26.8 82.6 38.52 5.554 29.5183
"2905" 1011.1 24.5 79.2 26.28 4.561 28.6545
"2906" 1012.4 26.6 80 26.28 5.387 29.2524
"2907" 1012.1 27.3 75 37.8 5.507 29.0763
"2908" 1006.7 28.5 82.6 6.12 6.415 28.842
"2909" 1010.5 27.2 75.2 38.16 5.214 29.2421
"2910" 1010.7 25.8 75.5 41.76 6.322 27.5409
"2911" 1015.7 24.5 82.4 33.48 6.228 27.6292
"2912" 1006.6 27.6 79.8 5.4 5.318 29.0258
"2913" 1006.8 29 79.3 36.36 5.485 29.2837
"2914" 1010.8 24.8 84.2 27.72 5.821 28.7147
"2915" 1007.9 25.6 89.4 44.64 6.737 29.1086
"2916" 1011.8 25.8 72.1 41.04 5.507 28.5875
"2917" 1011 26.4 83.1 44.64 5.822 28.8506
"2918" 1007.2 27.4 85.9 5.4 5.658 29.4446
"2919" 1011 24.9 83.7 36.72 5.4 27.8819
"2920" 1011.6 25.4 86.7 36.72 6.921 27.7283
"2921" 1006.6 28.1 81.4 27.72 7.055 28.7083
"2922" 1012.6 25.2 88.5 31.68 6.92 27.7305
"2923" 1010.5 25.2 70.1 34.56 7.546 28.3332
"2924" 1011.1 26.6 81.4 33.84 7.337 29.026
"2925" 1014.6 25 76.1 43.56 5.769 27.9163
"2926" 1013.6 25.3 78.8 38.52 6.803 27.6636
"2927" 1009.6 27.8 76 36.72 6.51 29.2495
"2928" 1007.1 26.6 86.5 36 6.265 29.7339
"2929" 1007.7 25.2 84.5 36.72 5.83 29.2701
"2930" 1012.6 25.1 78.5 40.68 5.868 28.202
"2931" 1009.3 25.7 86.5 50.76 5.908 28.7706
"2932" 1010.4 26.6 73 41.04 7.122 29.1337
"2933" 1012 27.3 77.7 34.92 7.011 28.9858
"2934" 1006.6 28.3 76.5 38.52 6.788 29.8416
"2935" 1011.4 24.7 79.6 24.84 5.565 28.3258
"2936" 1014.3 25.5 77.1 39.96 5.571 28.0562
"2937" 1002.8 28.3 77.6 30.96 6.621 29.3878
"2938" 1013 25.5 82.5 38.16 5.99 27.9563
"2939" 1012.1 25.7 76.2 38.88 6.046 27.7002
"2940" 1007.6 27.2 75.8 36.36 5.304 29.4216
"2941" 1010.6 28 78.5 27 5.281 29.3629
"2942" 1011.5 26.5 78 44.64 6.104 28.7925
"2943" 1008.8 25.2 81.7 39.6 6.013 27.5576
"2944" 1008.4 26.6 77 46.08 6.722 28.7444
"2945" 1015 25.4 68.6 47.16 4.746 28.4059
"2946" 1008 27.8 80.4 39.6 5.786 29.4316
"2947" 1007.7 28.6 73.1 44.28 4.91 29.1583
"2948" 1009.3 27.1 82.3 45.72 5.573 29.0835
"2949" 1003.6 28.3 77.8 33.12 6.507 29.2307
"2950" 1002.9 27.8 81.3 30.6 6.975 29.5263
"2951" 1009.2 25.9 84 40.32 5.932 29.0935
"2952" 1010.6 25.4 74.9 35.64 7.317 28.4427
"2953" 1003.8 26.4 81.2 28.44 6.026 29.1658
"2954" 1012.4 24.9 80.8 31.32 5.842 27.7335
"2955" 1014.3 25.1 75 41.76 5.792 27.7744
"2956" 1013.1 25 77.8 39.96 5.639 27.3293
"2957" 1009.2 25.4 73.2 39.6 6.767 28.2801
"2958" 1005.1 28.6 79 23.76 6.572 28.89
"2959" 1008.9 27.6 77.5 37.08 6.795 28.9868
"2960" 1012.1 25.5 77.9 44.28 6.705 27.2968
"2961" 1011.4 24.5 79.5 58.68 5.628 28.52
"2962" 1009.9 28.1 78.6 26.28 6.76 29.1295
"2963" 1007.2 28.1 75.4 39.96 6.424 28.8593
"2964" 1009.7 27.4 74.6 31.68 6.065 29.1161
"2965" 1006.8 28.9 78.2 21.24 6.482 28.9254
"2966" 1010 28.4 78.2 25.92 5.422 28.9457
"2967" 1011.5 25.6 80.1 39.6 5.681 27.9049
"2968" 1013.1 25.7 69.6 43.92 5.945 28.3197
"2969" 1013.2 24.9 65.5 41.04 6.927 28.212
"2970" 1004.9 27.8 82.5 23.04 6.324 28.938
"2971" 1009.5 27.6 78.6 6.84 5.219 28.6095
"2972" 1011.3 25.7 82.4 45 5.895 27.7899
"2973" 1009.5 27.3 76.2 38.88 7.028 28.8652
"2974" 1006 27.6 79.2 43.92 6.283 29.2052
"2975" 1014.9 26.7 79.5 29.16 5.838 29.1705
"2976" 1012.8 25.2 79.3 46.44 5.394 27.922
"2977" 1009.7 27.2 72 43.92 5.674 29.0076
"2978" 1006 26.1 85.9 21.96 4.981 29.0334
"2979" 1008 29.1 77.6 22.68 6.741 28.7781
"2980" 1011 25.6 74.5 43.56 6.323 27.5907
"2981" 1009.4 27.8 76.3 41.04 6.767 28.7679
"2982" 1008.3 27 74.2 52.56 6.093 28.8795
"2983" 1006.2 27.7 76 10.8 5.397 28.7859
"2984" 1007.9 28.3 74.2 40.32 5.974 29.1721
"2985" 1011.7 26.9 70.8 37.8 5.992 29.3634
"2986" 1009.4 26.8 74.3 41.76 5.719 29.5919
"2987" 1008.5 27.9 77.8 38.16 5.955 29.5687
"2988" 1013 25 81 36.36 6.049 28.1756
"2989" 1008.9 28.1 79.1 10.8 6.545 29.1129
"2990" 1013 25.5 77.3 36.72 7.041 28.0926
"2991" 1010 25 83.3 37.8 4.987 28.0197
"2992" 1011.7 25.1 81.6 36.72 6.166 27.5096
"2993" 1009.1 28.6 73 23.4 7.656 28.4747
"2994" 1012.9 27 82.6 27 5.579 28.9904
"2995" 1010.1 28.6 74.8 21.96 7.695 28.5286
"2996" 1013 25.4 73 34.2 5.253 28.0914
"2997" 1012 25.3 75.5 51.84 6.265 27.4657
"2998" 1009.6 27.9 78.3 37.08 6.293 29.5156
"2999" 1007.6 27.3 85.6 7.56 5.649 29.4363
"3000" 1014.2 24.9 77.6 32.04 7.089 28.0721
"3001" 1008 28.8 73.3 15.12 6.546 28.9811
"3002" 1002.7 28.3 75.1 11.88 7.034 28.6783
"3003" 1014.1 24.7 80.7 27.36 7.072 28.0353
"3004" 1010.5 27.1 80.4 37.44 5.321 29.1671
"3005" 1009.9 27.5 69.5 34.2 6.549 29.1148
"3006" 1009.6 28.6 80 32.04 6.012 28.8301
"3007" 1008.3 27.6 72.4 37.44 6.383 29.0288
"3008" 1010.3 27.5 79.5 28.44 5.576 29.3019
"3009" 1010.7 25.9 80.9 42.48 5.524 28.7711
"3010" 1009.8 28.4 78.5 43.92 5.674 29.4987
"3011" 1008.9 25.9 86.4 44.64 7.102 28.9349
"3012" 1012.3 27.6 79.2 48.96 5.437 29.0491
"3013" 1011.5 27.5 80.7 32.4 5.432 29.0026
"3014" 1012.9 27.4 76.5 46.08 5.229 29.4239
"3015" 1012.3 25.6 75.9 41.04 6.242 27.9264
"3016" 1008.2 25.5 90.6 37.44 6.349 29.0912
"3017" 1007.6 27.7 76.4 33.84 6.475 29.0709
"3018" 1011.6 25 78 45 6.39 27.434
"3019" 1007.5 28.7 72.2 44.64 5.291 29.2226
"3020" 1011.1 25.4 70.6 43.56 6.98 27.8786
"3021" 1013.3 25.3 78.7 37.08 6.408 27.1284
"3022" 1013.9 25.2 81.2 34.92 6.76 27.6943
"3023" 1010.9 26.6 81.5 34.56 5.912 29.0138
"3024" 1004.4 27.3 80.7 33.48 6.005 28.9222
"3025" 1012.8 27.1 74 38.88 6.498 29.0648
"3026" 1011.6 27.1 71.3 38.16 5.952 29.356
"3027" 1012.6 26.9 72.3 41.4 5.705 29.231
"3028" 1014.7 24.3 87.5 36 7.046 27.7875
"3029" 1006.4 28.3 78.7 18 6.436 29.2964
"3030" 1012.2 25.2 76.3 49.68 6.27 27.4391
"3031" 1007.5 28.5 71.9 43.2 6.043 29.3079
"3032" 1012.8 25.4 77.4 42.84 6.102 27.7321
"3033" 1009.7 27.3 81.5 32.76 6.813 29.2678
"3034" 1013.4 24.9 86.9 34.56 5.291 28.1007
"3035" 1005.9 26.7 79.7 19.8 6.056 29.1716
"3036" 1012.3 24.6 86.3 60.84 6.488 28.493
"3037" 1004.2 28.1 77.1 32.4 6.588 29.258
"3038" 1014.1 24.4 81.3 24.12 5.688 28.0976
"3039" 1009.3 26.4 79.9 37.44 6.794 29.0364
"3040" 1006.6 28.5 76.8 19.08 7.28 28.7819
"3041" 1015.5 25.3 74.2 28.08 5.395 28.0378
"3042" 1010.1 26.4 73.6 45 6.745 28.8817
"3043" 1015.7 24.4 82.5 36 6.243 27.6302
"3044" 1013.1 25.2 75.9 37.8 6.026 27.8423
"3045" 1009.7 27.9 71.9 43.92 6.249 28.9384
"3046" 1009 27.3 77.3 27.36 5.77 29.2464
"3047" 1006.6 27.5 71.5 6.12 6.509 28.7719
"3048" 1007.8 27.7 69.5 41.4 6.352 29.0401
"3049" 1013.8 25.6 75 33.48 6.076 27.8895
"3050" 1011.4 25.4 78.2 35.64 6.604 27.9124
"3051" 1007.6 28.7 77.7 33.48 5.381 29.5002
"3052" 1004.2 28 82.6 39.6 6.215 29.2742
"3053" 1007.7 28 77 39.96 6.382 29.5456
"3054" 1005.1 28.3 76.8 37.44 6.293 29.2159
"3055" 1009.1 27.7 79.4 26.64 6.777 29.0247
"3056" 1010.3 26.5 78.2 46.08 6.141 28.8169
"3057" 1012.6 25.2 81.9 49.32 6.528 27.8748
"3058" 1007.4 28 82.9 8.64 6.085 28.9664
"3059" 1009 27.2 82.2 31.68 6.228 29.1771
"3060" 1012.1 26.9 78.8 33.48 5.735 29.4069
"3061" 1013.3 25.6 82.4 39.24 5.981 27.9287
"3062" 1006.2 26.4 79.5 52.92 5.373 29.2345
"3063" 1008.4 28.4 77.3 9.72 6.885 29.0674
"3064" 1006 29.2 77 20.88 5.09 29.0944
"3065" 1012.2 24.8 77.8 28.8 4.906 28.6276
"3066" 1005.2 28.6 77.3 18.36 5.831 28.913
"3067" 1008.4 26.7 74.2 53.64 6.16 28.8721
"3068" 1006.3 27.4 77.3 12.6 6.444 28.6758
"3069" 1013.7 25.2 71.6 35.28 5.998 28.0392
"3070" 1009.1 27.1 76 30.6 5.998 29.1436
"3071" 1009 26.9 80.2 49.32 5.52 29.0076
"3072" 1012.9 25.3 77.7 42.48 5.679 27.3402
"3073" 1010.3 26.6 77.1 45.36 6.318 28.8375
"3074" 1003.3 28.5 80.2 34.92 5.651 29.3721
"3075" 1011.1 27.1 73.4 41.04 6.234 29.3869
"3076" 1004 27.8 75.8 41.4 5.616 29.4405
"3077" 1013.7 24.2 71.9 29.88 5.318 28.1754
"3078" 1012.5 25.3 74.9 48.6 6.114 27.7953
"3079" 1006.9 27.5 78 18 6.538 28.8475
"3080" 1008 28.2 77.8 11.16 5.685 29.6681
"3081" 1006.6 27.8 80.5 11.52 5.201 29.0243
"3082" 1009.4 26.4 78.1 42.48 6.394 28.2796
"3083" 1009.6 27.3 78 41.4 7.096 28.8687
"3084" 1008.9 25.6 85.7 45.36 6.816 28.954
"3085" 1008.9 27.6 68.9 49.32 5.998 29.6139
"3086" 1009.9 24.5 86.6 50.76 6.375 28.2134
"3087" 1010.7 26.4 73.2 41.4 6.781 28.8957
"3088" 1011.1 24.6 78 24.84 4.547 28.6536
"3089" 1006.5 27 81.1 9 5.284 29.7501
"3090" 1011.4 27 78.9 36.72 5.99 28.9794
"3091" 1013.3 24.6 81.5 33.48 5.382 27.9271
"3092" 1011.8 25.2 81.7 36.36 5.762 28.1799
"3093" 1012.8 24.6 72.1 30.24 7.041 28.4295
"3094" 1007.1 28.8 77.1 40.32 6.325 29.1555
"3095" 1012.7 26.9 76 38.52 5.366 29.4593
"3096" 1011.4 25.3 69.9 41.76 7.241 27.9894
"3097" 1012.1 24.4 82.7 23.04 5.955 27.7446
"3098" 1008.6 27.7 75.2 35.28 6.037 29.178
"3099" 1012.3 24.7 79.1 54.36 5.496 28.2618
"3100" 1011.5 26.7 82.6 37.44 6.148 28.9189
"3101" 1009.9 27.1 80.6 42.12 6.34 29.0416
"3102" 1014.7 24.8 67.4 34.92 6.761 28.2438
"3103" 1009.7 28.5 80 28.8 6.222 29.4503
"3104" 1010 27.6 78.4 7.2 5.111 28.5964
"3105" 1009.8 26 70.1 46.08 6.519 28.0923
"3106" 1011.2 27 78.5 39.24 6.442 29.0594
"3107" 1009.2 26.6 77.3 39.6 6.64 29.0277
"3108" 1007.1 27.6 70.1 45 5.631 28.9735
"3109" 1010 27.1 74.3 44.28 5.445 28.9883
"3110" 1013.6 26 77.2 42.84 5.813 27.7007
"3111" 1008.8 26.9 76.8 47.16 6.926 28.573
"3112" 1014.4 25.5 78.6 35.64 5.526 28.0724
"3113" 1008.7 26.5 77 42.12 6.693 28.7527
"3114" 1006.5 27.5 84.8 9.36 5.805 28.9761
"3115" 1011.1 25 76.5 30.24 6.851 27.6944
"3116" 1004.5 28.4 77 26.28 7.203 29.4812
"3117" 1010.7 24.7 83.9 29.16 5.805 28.731
"3118" 1012.7 24.4 81.8 49.68 6.439 27.8856
"3119" 1014.2 25.3 77 31.32 7.106 28.1809
"3120" 1008.2 26.1 80.7 11.16 5.482 28.7174
"3121" 1012.6 24.7 82.7 38.52 5.92 27.5536
"3122" 1009.6 27 71.2 33.48 6.209 29.1613
"3123" 1011.4 25.8 71.5 45.72 7.312 28.4147
"3124" 1002.3 27.4 82.9 16.92 5.528 29.3457
"3125" 1009.9 27.1 77.9 44.64 5.777 28.9487
"3126" 1009.2 27.2 79 53.64 6.113 28.9004
"3127" 1011 26.2 83.8 42.12 6.687 28.7489
"3128" 1013.3 25.9 83.2 34.2 5.524 27.9972
"3129" 1009.7 28.9 72.2 25.2 4.731 28.8551
"3130" 1013.3 25.4 79.7 49.32 5.668 27.5936
"3131" 1010.6 26.1 76.1 24.48 6.109 29.3431
"3132" 1003 27.6 77.8 18.36 5.442 29.4362
"3133" 1008.3 28.1 78.4 39.96 6.11 29.5643
"3134" 1013.8 24.7 82.7 39.96 5.601 27.8735
"3135" 1009.7 28.6 80.1 29.16 6.131 28.8318
"3136" 1014.7 25.2 79.8 38.88 5.173 28.2616
"3137" 1006.8 27.6 81.7 19.08 6.243 29.4287
"3138" 1012.5 24.7 86.1 33.48 5.573 28.218
"3139" 1008.7 27.4 85.2 37.08 6.024 29.514
"3140" 1003.8 28.4 76.2 30.6 6.75 29.2532
"3141" 1011.3 25.3 84.6 34.2 6.517 27.6097
"3142" 1006.9 28.6 76.1 20.88 6.468 28.9214
"3143" 1007.9 27.8 75.2 6.84 6.6 28.3424
"3144" 1013.4 25.5 77.3 42.12 6.132 28.351
"3145" 1011.7 27.2 79.3 35.28 6.758 28.9417
"3146" 1007.3 25.6 89.3 23.4 4.737 29.0865
"3147" 1011 25.3 83.5 36.36 6.642 27.6353
"3148" 1011.3 26.7 82 41.4 6.999 29.1334
"3149" 1011.4 25.3 84.5 37.8 6.451 27.6063
"3150" 1011.9 24 70.4 32.76 4.929 28.5982
"3151" 1014.3 25.1 74.7 38.88 5.831 27.7253
"3152" 1007.4 27.5 70.4 38.88 5.999 28.9938
"3153" 1013.7 25 80.2 29.52 5.871 28.1935
"3154" 1013.2 24.4 68.6 30.96 5.967 28.2538
"3155" 1007.8 27.6 79 39.6 5.785 29.3988
"3156" 1009.3 28.4 74.9 34.56 6.662 29.2289
"3157" 1013.1 25 79.4 40.32 5.586 27.4337
"3158" 1007.9 28.4 74.3 42.84 5.621 29.4766
"3159" 1012.7 27 80 39.24 7.251 29.1194
"3160" 1009.9 27 80 35.64 5.541 29.1646
"3161" 1004 27.9 79.1 39.96 5.632 29.4328
"3162" 1012.5 24.2 85.1 54.36 6.372 28.5437
"3163" 1011.4 24.4 70.8 38.88 5.44 28.5232
"3164" 1008.5 26.8 73.8 52.92 6.204 28.8668
"3165" 1011.2 25.1 78.2 43.56 6.543 27.6358
"3166" 1013.6 25 79.4 45.72 6.509 27.6269
"3167" 1010.5 27.1 83.1 45 6.239 28.8175
"3168" 1011.6 26.7 80.7 35.28 5.819 28.9993
"3169" 1002.8 27.6 83.5 50.76 6.249 29.2462
"3170" 1006.5 28.2 71.9 42.48 6.518 28.8926
"3171" 1010.4 27.6 79.1 28.8 6.19 29.3298
"3172" 1006.6 27.7 84.7 9.36 5.86 28.9796
"3173" 1010.4 28.5 72.9 20.52 7.213 28.6165
"3174" 1002.7 28.3 77.8 27.72 6.433 29.3842
"3175" 1008.4 27.6 83.9 20.52 5.879 29.2395
"3176" 1014 24.8 78.5 25.56 6.557 28.3462
"3177" 1010.1 26 82.4 42.48 6.148 27.908
"3178" 1007.7 27.3 82.9 14.04 4.865 28.9978
"3179" 1006.8 24.8 92.3 26.28 5.679 29.7031
"3180" 1011.4 27.2 78.7 33.12 6.673 28.9407
"3181" 1009.3 27.6 70.1 34.2 6.634 29.1312
"3182" 1008.2 27.9 80.4 6.48 6.242 29.2748
"3183" 1008.5 27.6 72 41.76 6.266 28.9762
"3184" 1011.4 26.8 82.2 23.04 6.182 28.9839
"3185" 1009.3 26.3 82.5 46.8 5.847 29.0279
"3186" 1007.1 27.5 82.4 18 6.458 29.3736
"3187" 1002.8 28 76.9 45.36 6.207 29.2042
"3188" 1013.9 25.6 81.2 39.24 5.333 28.1974
"3189" 1010.3 26.1 71.9 49.32 7.317 28.3061
"3190" 1008.6 27.1 73.3 43.92 5.066 29.19
"3191" 1010.9 26.5 77.2 39.96 7.159 29.1559
"3192" 1012.9 25.2 76.6 36 5.733 27.9933
"3193" 1014.3 25 78.2 29.16 5.262 28.1151
"3194" 1011.9 27.6 78 47.88 5.494 28.8867
"3195" 1008.3 28.3 74.1 36.72 6.253 29.015
"3196" 1012.4 25.7 70.2 38.88 6.268 27.7353
"3197" 1008.9 26.7 81.9 52.92 5.86 28.98
"3198" 1012.5 24.7 85.2 47.16 6.477 28.5428
"3199" 1013.6 24.8 78.8 43.2 5.441 27.9393
"3200" 1011.7 24.9 79.6 45 6.519 27.6285
"3201" 1012 25.7 73.5 38.52 6.616 27.9592
"3202" 1011.6 26.9 82.5 28.08 5.736 29.0165
"3203" 1011.6 24 70.9 31.32 5.026 28.5652
"3204" 1009.4 27.3 74.2 32.76 6.442 29.063
"3205" 1011.4 24.9 80.1 46.44 6.516 27.5267
"3206" 1009.8 26.3 84.8 28.08 6.903 29.8591
"3207" 1011.1 26.5 75.5 25.92 5.084 29.5484
"3208" 1010.4 27.3 83 30.96 5.419 29.2819
"3209" 1014.3 24.4 68.8 31.32 4.69 28.4665
"3210" 1007.5 27.8 75.3 18 6.502 29.1219
"3211" 1008 27.4 81.5 49.68 5.886 28.8426
"3212" 1010.2 25.2 82.5 36.72 4.998 28.1123
"3213" 1005.7 28.4 74.1 28.8 7.056 29.4192
"3214" 1011.8 25.4 78 42.48 5.964 27.4084
"3215" 1009.3 28.6 75.3 42.48 4.814 29.2433
"3216" 1006.6 28.4 82 10.08 6.441 28.7929
"3217" 1011.3 24 70.4 32.04 5.145 28.5366
"3218" 1013.1 24.7 72.5 33.12 6.633 28.3518
"3219" 1010.6 27.4 71.1 44.64 5.066 29.8362
"3220" 1013.8 24.4 83.7 36.72 6.368 28.1041
"3221" 1008.1 27.2 77.7 25.2 5.933 29.3263
"3222" 1007.3 28.3 81.1 11.16 6.436 29.0184
"3223" 1013.2 25.6 82.9 36 5.981 27.953
"3224" 1008.1 27.9 78.9 41.4 5.982 28.8853
"3225" 1006.4 27.3 80.5 22.68 6.551 29.1945
"3226" 1011 26.1 81.2 48.6 5.972 27.6817
"3227" 1007.7 28.3 72.9 34.2 5.774 29.1209
"3228" 1012 24.5 69.8 37.44 5.618 28.5042
"3229" 1013.3 24.4 76.7 36 6.642 27.5693
"3230" 1011.2 24.7 80.2 36.36 6.293 27.2831
"3231" 1013.3 25.1 70.7 39.24 7.42 28.2674
"3232" 1008.9 26.1 77.8 38.16 5.436 29.2566
"3233" 1007.2 25.8 83.2 18 5.37 28.809
"3234" 1007 28.3 74.5 39.24 5.85 29.1902
"3235" 1009.8 26.9 73.1 33.84 6.193 29.1472
"3236" 1013.7 25.4 78 45.36 5.578 27.7788
"3237" 1006.9 28.9 77.3 21.24 4.78 29.2027
"3238" 1006.6 28.4 68 37.8 6.377 29.0769
"3239" 1011.1 24.4 77.5 33.48 5.335 28.2848
"3240" 1008.6 26 86.4 34.56 6.779 29.0855
"3241" 1007.2 28.4 76.9 19.8 5.245 28.9949
"3242" 1008.3 27.2 80.5 46.44 5.821 28.8832
"3243" 1003.2 29.1 73.8 26.64 5.961 28.9344
"3244" 1013 24.7 80.1 30.96 5.992 28.079
"3245" 1012 27.1 79.4 38.16 6.849 29.1991
"3246" 1012.9 25.8 74.3 43.56 6.903 28.5095
"3247" 1014 25 78.2 32.04 6.807 28.1106
"3248" 1012.1 25.5 76.7 42.48 6.662 27.286
"3249" 1011.4 26.7 79.7 34.92 7.238 29.0128
"3250" 1011 26.2 83.2 48.24 5.789 28.9333
"3251" 1010.2 25.5 77.2 55.44 7.223 28.2946
"3252" 1008.2 28.6 78.1 43.56 6.832 29.4455
"3253" 1005.9 27.9 77 10.44 6.401 28.7742
"3254" 1010 27.4 78.7 23.76 5.472 29.6951
"3255" 1009.8 28.3 75.7 21.96 6.538 28.8974
"3256" 1005.9 28.4 79 27.72 6.052 29.3602
"3257" 1011.7 25 79.2 43.92 6.187 27.606
"3258" 1011.4 26.6 82.9 29.16 5.838 29.0022
"3259" 1011.9 25.1 80.2 50.76 6.558 27.6638
"3260" 1005 27.5 77.5 15.84 7.477 28.5807
"3261" 1011.8 27 79.5 43.2 7.223 29.1548
"3262" 1008.5 26.8 75.7 43.2 6.074 28.398
"3263" 1007.5 28.2 75.9 11.16 7.016 29.0654
"3264" 1008.5 27.9 81.2 5.4 6.369 29.3397
"3265" 1007 27.4 84.3 6.48 5.709 29.4298
"3266" 1014.1 24.9 78.2 37.8 6.509 27.6202
"3267" 1011.5 26.9 77.5 35.28 6.384 28.499
"3268" 1003.9 28.3 74.3 30.24 6.729 29.2279
"3269" 1009.4 28.6 79.6 28.08 5.919 28.7762
"3270" 1007.6 27.7 82.5 7.92 6.181 29.2184
"3271" 1011.7 26 77.8 40.68 6.214 27.2304
"3272" 1007.2 29 80.5 36.72 5.508 29.2516
"3273" 1011.4 25.1 86.1 38.52 6.416 27.6039
"3274" 1010.5 27.4 79.7 45 6.204 28.8377
"3275" 1010.2 26.3 78.3 50.4 6.239 28.9386
"3276" 1010.9 26.4 84.5 47.16 6.661 28.7526
"3277" 1013.8 25 73.4 40.68 5.35 28.15
"3278" 1007.2 27.4 70.2 51.48 5.498 28.987
"3279" 1012.4 25.8 76.8 52.2 6.604 28.2476
"3280" 1013.7 25 71.9 37.8 7.296 28.2913
"3281" 1012 27.7 70.7 45.36 5.121 29.784
"3282" 1012 24.9 80.5 27 6.038 27.87
"3283" 1012.9 24.1 83.6 21.96 6.58 27.9579
"3284" 1011.1 26.4 73.6 35.28 6.697 28.2152
"3285" 1012.1 27.3 78.3 38.16 7.36 28.9698
"3286" 1006.5 28.4 80.2 26.64 6.814 28.8397
"3287" 1006.2 28 70.7 38.16 6.168 29.0367
"3288" 1010.9 26.6 82.4 26.64 6.025 29.0139
"3289" 1011.5 25 78.9 29.52 5.502 28.3322
"3290" 1013.2 24.7 82.3 42.48 6.794 27.7309
"3291" 1007.5 28.2 83.4 4.68 6.339 29.0382
"3292" 1013.3 25.2 74.7 50.04 5.963 27.8629
"3293" 1010.9 27.3 81.7 37.08 7.344 29.1391
"3294" 1006.9 28.7 74.3 19.44 4.781 29.2402
"3295" 1013.4 27.2 70.4 38.52 4.977 29.781
"3296" 1014 25 70.7 37.44 6.918 28.3851
"3297" 1006.5 27.5 85.3 7.92 5.95 29.2649
"3298" 1011.1 27 71.2 29.16 6.627 29.4935
"3299" 1011.8 25.7 76.3 39.96 6.065 28.0907
"3300" 1013.5 24.7 79.9 43.56 5.434 27.9312
"3301" 1006.5 26.6 81.4 44.64 5.799 28.9548
"3302" 1013.6 24.3 81.3 25.56 5.752 28.1156
"3303" 1007.2 24.9 83.5 19.08 5.026 28.9208
"3304" 1011.3 25.5 73.8 46.44 5.313 28.705
